idx,dir,f12,seq,plen,b0,d0,enc,dec
37,OUT,72340981,37,27,235,166,eb6e002c57004f840e6a5054c4978384b79be5a30f964954db029d,a6d6a8781ab8e7d043d2f800892f2bd0fa234df7422ee10096ba35
38,OUT,1718443212,38,8,232,165,e8c3002c570040ba,a57ba8781ab8e8ee
39,OUT,-1154943372,39,8,233,164,e937002c570040de,a48fa8781ab8e88a
40,OUT,1416375640,40,12,150,219,96c2002c58004f0775765054,db7aa87815b8e75338cef800
41,OUT,453052895,41,8,0,77,000000000a000000,4db8a85447b8a854
42,OUT,2032369894,42,8,0,77,000000000c000000,4db8a85441b8a854
43,OUT,-1536808354,43,270,205,128,cd8c006c54005661000073566d384a6732314b560000735600007356000073560000735600007356000073560000735600007356000073560000735600007356,8034a83819b8fe354db8db022080e2337f89e3024db8db024db8db024db8db024db8db024db8db024db8db024db8db024db8db024db8db024db8db024db8db02
44,OUT,-1117351276,44,8,194,143,c2bb006c55003768,8f03a83818b89f3c
45,OUT,1612920876,45,8,195,142,c399006c55000f6a,8e21a83818b8a73e
46,OUT,33665301,46,8,192,141,c0d9006c5500316d,8d61a83818b89939
47,OUT,-549184595,47,8,193,140,c177006c55000971,8ccfa83818b8a125
48,OUT,-647728708,48,16,198,139,c6c9006c55004e7e0514735604147356,8b71a83818b8e62a48acdb0249acdb02
49,OUT,69327620,49,16,199,138,c7c3006c55004e740818735609187356,8a7ba83818b8e62045a0db0244a0db02
50,OUT,1711493693,50,16,196,137,c43c006c55004e8b0c1c73560e1c7356,8984a83818b8e6df41a4db0243a4db02
51,OUT,-1152976763,51,8,197,136,c5c6006c55004d8b,887ea83818b8e5df
52,OUT,-1572454321,52,8,218,151,da8f006c55003394,9737a83818b89bc0
53,OUT,2130963191,53,8,219,150,dbda006c5500379e,9662a83818b89fca
54,OUT,488727502,54,12,216,149,d81a006c550042ad2d2c7356,95a2a83818b8eaf96094db02
55,OUT,-1067136650,55,12,217,148,d906006c550042b136307356,94bea83818b8eae57b88db02
56,OUT,790631002,56,12,222,147,debe006c550042c641347356,9306a83818b8ea920c8cdb02
57,OUT,-228214558,57,8,223,146,df83006c55004fd0,923ba83818b8e784
58,OUT,-1874382373,58,12,220,145,dc28006c550049dba5c38ca9,9190a83818b8e18fe87b24fd
59,OUT,1292016483,59,8,221,144,dd21006c55004fef,9099a83818b8e7bb
60,OUT,1409426345,60,8,210,159,d2ae006c56004c00,9f16a8381bb8e454
61,OUT,-1991800559,61,8,211,158,d3f4006c56000f12,9e4ca8381bb8a746
62,OUT,-345702360,62,8,208,157,d072006c56004f25,9dcaa8381bb8e771
63,OUT,908110480,63,8,209,156,d1a0006c56003239,9c18a8381bb89a6d
64,OUT,1283689453,64,8,214,155,d65e006c5600084e,9be6a8381bb8a01a
65,OUT,-1849286315,65,8,215,154,d78b006c56000864,9a33a8381bb8a030
66,OUT,-203118484,66,8,212,153,d4fd006c5600347b,9945a8381bb89c2f
67,OUT,782303956,67,8,213,152,d55c006c56003293,98e4a8381bb89ac7
68,OUT,933345822,68,8,234,167,ea58006c560033ac,a7e0a8381bb89bf8
69,OUT,-354152282,69,8,235,166,eb50006c560033c6,a6e8a8381bb89b92
70,OUT,-2000250465,70,8,232,165,e81b006c56000ae1,a5a3a8381bb8a2b5
71,OUT,1434661671,71,8,233,164,e912006c560000fd,a4aaa8381bb8a8a9
72,OUT,-1161304053,72,8,238,163,ee20006c5700011a,a398a8381ab8a94e
73,OUT,1736590003,73,8,239,162,ef7b006c57000138,a2c3a8381ab8a96c
74,OUT,94423946,74,89,236,161,ec42006c57000906b07d7356b37c7257b27d7157b27d7356b27d7356b27d7356b27d7356b27d7356b27d7356b27d7356b27d7356b27d7356b27d7356b27d7356,a1faa8381ab8a152fdc5db02fec4da03ffc5d903ffc5db02ffc5db02ffc5db02ffc5db02ffc5db02ffc5db02ffc5db02ffc5db02ffc5db02ffc5db02ffc5db02
75,OUT,-656056014,75,8,237,160,edab006c57007777,a013a8381ab8df23
76,OUT,-1041901064,76,8,226,175,e244006c57007798,affca8381ab8dfcc
77,OUT,480277312,77,8,227,174,e366006c570077ba,aedea8381ab8dfee
78,OUT,2122513017,78,8,224,173,e001006c570077dd,adb9a8381ab8df89
79,OUT,-1547218751,79,8,225,172,e1dd006c58007801,ac65a83815b8d055
80,OUT,-1511572784,80,8,230,171,e6fa006c58007826,ab42a83815b8d072
81,OUT,2023919720,81,8,231,170,e790006c5800784c,aa28a83815b8d018
82,OUT,444602705,82,8,228,169,e4af006c58007873,a917a83815b8d027
83,OUT,-943344663,83,8,229,168,e547006c5800789b,a8ffa83815b8d0cf
84,OUT,-557511901,84,8,250,183,fa18006c580078c4,b7a0a83815b8d090
85,OUT,58761627,85,8,251,182,fb32006c580078ee,b68aa83815b8d0ba
86,OUT,1638017186,86,8,248,181,f8c5006c59007919,b57da83814b8d14d
87,OUT,-1125678566,87,8,249,180,f999006c59007945,b421a83814b8d111
88,OUT,1403214134,88,8,254,179,feae006c59007972,b316a83814b8d126
89,OUT,-1897466994,89,8,255,178,ff7c006c590079a0,b2c4a83814b8d1f4
90,OUT,-322667849,90,8,252,177,fc13006c590079cf,b1aba83814b8d19b
91,OUT,830590991,91,8,253,176,fd23006c590079ff,b09ba83814b8d1ab
92,OUT,679569605,92,8,242,191,f2ec006c5a007a30,bf54a83817b8d264
93,OUT,-171654531,93,8,243,190,f3be006c5a007a62,be06a83817b8d236
94,OUT,-1746515132,94,8,240,189,f049006c5a007a95,bdf1a83817b8d2c1
95,OUT,1252254204,95,8,241,188,f115006c5a007ac9,bcada83817b8d29d
96,OUT,-1683579034,96,8,246,187,f622006c5a007afe,bb9aa83817b8d2aa
97,OUT,1189295582,97,8,247,186,f7e8006c5b007b34,ba50a83816b8d360
98,OUT,616676583,98,8,244,185,f4b7006c5b007b6b,b90fa83816b8d33f
99,OUT,-108784033,99,8,245,184,f57f006c5b007ba3,b8c7a83816b8d3f7
100,OUT,-528175467,100,8,138,199,8a00006c5b007bdc,c7b8a83816b8d388
101,OUT,1036059693,101,8,139,198,8bca006c5c007c16,c672a83811b8d442
102,OUT,1608748308,102,8,136,197,888d006c5c007c51,c535a83811b8d405
103,OUT,-2103040084,103,8,137,196,8951006c5c007c8d,c4e9a83811b8d4d9
104,OUT,1843592320,104,8,142,195,8e16006c5c007cca,c3aea83811b8d49e
105,OUT,-1331210696,105,8,143,194,8fd4006c5d007d08,c26ca83810b8d55c
106,OUT,-762978559,106,8,140,193,8c9b006c5d007d47,c123a83810b8d513
107,OUT,264271289,107,8,141,192,8d5b006c5d007d87,c0e3a83810b8d5d3
108,OUT,381734259,108,8,130,207,8214006c5d007dc8,cfaca83810b8d59c
109,OUT,-880449589,109,8,131,206,8317006c5e00380a,ceafa83813b8905e
110,OUT,-1448612110,110,8,128,205,8097006c5e00094d,cd2fa83813b8a119
111,OUT,1960985674,111,8,129,204,81b1006c5e001091,cc09a83813b8b8c5
112,OUT,1925328475,112,12,134,203,8668006c5e0049d2e51c7456,cbd0a83813b8e186a8a4dc02
113,OUT,-1350073117,113,8,135,202,87b7006c5f00071c,ca0fa83812b8af48
114,OUT,-844821030,114,8,132,201,84c8006c5f000763,c970a83812b8af37
115,OUT,283158370,115,8,133,200,8500006c5f0007ab,c8b8a83812b8afff
116,OUT,165683112,116,183,154,215,9a68006c5f003d5beb277456fb2c7756fb2d7756fb2d7456fb2d2c57fb2d760bfb2d7455fb2d7456fb2d7421fa2d7455a62d7456f82d7456fb2d74568c2c7456,d7d0a83812b8950fa69fdc02b694df02b695df02b695dc02b6958403b695de5fb695dc01b695dc02b695dc75b795dc01eb95dc02b595dc02b695dc02c194dc02
117,OUT,-727337712,117,115,155,214,9ba2006c600002554134745643327756433277564332745643322c574332750b433274554332745643327421423274541e327456403274564332745634337456,d61aa8382db8aa010c8cdc020e8adf020e8adf020e8adc020e8a84030e8add5f0e8adc010e8adc020e8adc750f8adc00538adc020d8adc020e8adc02798bdc02
118,OUT,-1232651223,118,115,152,213,9815006c600002e28f3074568c3677568c3677568c3674568c362c578c36750b8c3674558c3674568c3674218d367454d13674568f3674568c367456fb377456,d5ada8382db8aab6c288dc02c18edf02c18edf02c18edc02c18e8403c18edd5fc18edc01c18edc02c18edc75c08edc009c8edc02c28edc02c18edc02b68fdc02
119,OUT,1807914641,119,115,153,212,9949006c600002bed73c7456d63a7756d63a7756d63a7456d63a2c57d63a750bd63a7455d63a7456d63a7421d73a74548b3a7456d53a7456d63a7456a13b7456,d4f1a8382db8aaea9a84dc029b82df029b82df029b82dc029b8284039b82dd5f9b82dc019b82dc029b82dc759a82dc00c682dc029882dc029b82dc02ec83dc02
120,OUT,-2071573059,120,33,158,211,9e00006c61003c3b203f7456213f7456213f7456213f7456213f7456213f745662,d3b8a8382cb8946f6d87dc026c87dc026c87dc026c87dc026c87dc026c87dc022f
121,OUT,1506010885,121,12,159,210,9fdd006c610076746d437456,d265a8382cb8de2020fbdc02
122,OUT,1004629564,122,12,156,209,9c88006c610079bbbb477456,d130a8382cb8d1eff6ffdc02
123,OUT,-425409404,123,8,157,208,9dc0006c62003c0f,d078a8382fb8945b
124,OUT,-5997490,124,8,146,223,9206006c62000060,dfbea8382fb8a834
125,OUT,585225974,125,12,147,222,9344006c62003db6a1547456,defca8382fb895e2ececdc02
126,OUT,1086545871,126,12,144,221,90fc006c63003d01f8587456,dd44a8382eb89555b5e0dc02
127,OUT,-1652099721,127,9,145,220,915f006c63003d58b3,dce7a8382eb8950cfe
128,OUT,-1249567435,128,8,150,219,96be006c63003dae,db06a8382eb895fa
129,OUT,1757460365,129,12,151,218,97f2006c64003b00f7657456,da4aa83829b89354badddc02
130,OUT,182599348,130,8,148,217,94b4006c6400325b,d90ca83829b89a0f
131,OUT,-676883444,131,8,149,216,958f006c640032b3,d837a83829b89ae7
132,OUT,-827904826,132,89,170,231,aa19006c65003b5df1727456f2737557f3727657f3727456f3727456f3727456f3727456f3727456f3727456f3727456f3727456f3727456f3727456f3727456,e7a1a83828b89309bccadc02bfcbdd03becade03becadc02becadc02becadc02becadc02becadc02becadc02becadc02becadc02becadc02becadc02becadc02
133,OUT,333612670,133,8,171,230,ab46006c65002b66,e6fea83828b88332
134,OUT,1908412231,134,12,168,229,a87f006c650072c5a47b7456,e5c7a83828b8da91e9c3dc02
135,OUT,-1400527361,135,12,169,228,a9a3006c66007119fe7f7456,e41ba8382bb8d94db3c7dc02
136,OUT,1136754387,136,12,174,227,aee1006c66005c7e59847456,e359a8382bb8f42a143cdc02
