idx,dir,f12,seq,plen,b0,d0,enc,dec
37,OUT,72340981,37,27,227,174,e359003c57004fb30e8adf54c4770c84b77b6aa30f76c654ecd2a1,aee1a8681ab8e7e74332770089cfa4d0fac3c2f742ce6e00a16a09
38,OUT,1718443212,38,8,224,173,e0ba003c570040c3,ad02a8681ab8e897
39,OUT,-1154943372,39,8,225,172,e10e003c570040e7,acb6a8681ab8e8b3
40,OUT,1416375640,40,12,230,171,e6cd003c58004f087596df54,ab75a86815b8e75c382e7700
41,OUT,1623805746,41,8,0,77,000000000a000000,4db8a85447b8a854
42,OUT,49006091,42,8,0,77,000000000c000000,4db8a85441b8a854
43,OUT,-542217037,43,270,207,130,cf9a004c5400567700181c576d2025663229245700181c5700181c5700181c5700181c5700181c5700181c5700181c5700181c5700181c5700181c5700181c57,8222a81819b8fe234da0b40320988d327f918c034da0b4034da0b4034da0b4034da0b4034da0b4034da0b4034da0b4034da0b4034da0b4034da0b4034da0b403
44,OUT,-961620871,44,8,206,131,cea1004c55003772,8319a81818b89f26
45,OUT,468418241,45,8,193,140,c187004c55000f74,8c3fa81818b8a720
46,OUT,2043279352,46,8,192,141,c0c3004c55003177,8d7ba81818b89923
47,OUT,-1534304960,47,8,195,142,c37d004c5500097b,8ec5a81818b8a12f
48,OUT,-1565771951,48,16,194,143,c23f004c55004e88052c1c57042c1c57,8f87a81818b8e6dc4894b4034994b403
49,OUT,2146016745,49,16,197,136,c539004c55004e8e08301c5709301c57,8881a81818b8e6da4588b4034488b403
50,OUT,499848400,50,16,196,137,c432004c55004e850c341c570e341c57,898aa81818b8e6d1418cb403438cb403
51,OUT,-1064386968,51,8,199,138,c7d8004c55004d95,8a60a81818b8e5c1
52,OUT,-645003614,52,8,198,139,c685004c5500339e,8b3da81818b89bca
53,OUT,80456730,53,8,217,148,d9ec004c550037a8,9454a81818b89ffc
54,OUT,1726555427,54,12,216,149,d800004c550042b72d441c57,95b8a81818b8eae360fcb403
55,OUT,-1146318949,55,12,219,150,db0c004c550042bb36481c57,96b4a81818b8eaef7bf0b403
56,OUT,1424512183,56,12,218,151,dab0004c550042c8414c1c57,9708a81818b8ea9c0cf4b403
57,OUT,-1985085937,57,8,221,144,dd89004c55004fda,9031a81818b8e78e
58,OUT,-342919370,58,12,220,145,dc1e004c550049eda5abe3a8,91a6a81818b8e1b9e8134bfc
59,OUT,919264654,59,8,223,146,df37004c55004ff9,928fa81818b8e7ad
60,OUT,801793348,60,8,222,147,dea4004c56004c0a,931ca8181bb8e45e
61,OUT,-225456132,61,8,209,156,d1fa004c56000f1c,9c42a8181bb8a748
62,OUT,-1867692347,62,8,208,157,d078004c56004f2f,9dc0a8181bb8e77b
63,OUT,1307110525,63,8,211,158,d3da004c56003243,9e62a8181bb89a17
64,OUT,927714560,64,8,210,159,d248004c56000858,9ff0a8181bb8a00c
65,OUT,-368154696,65,8,213,152,d581004c5600086e,9839a8181bb8a03a
66,OUT,-2010321279,66,8,212,153,d403004c56003485,99bba8181bb89cd1
67,OUT,1432962105,67,8,215,154,d752004c5600329d,9aeaa8181bb89ac9
68,OUT,1282014451,68,8,214,155,d642004c560033b6,9bfaa8181bb89be2
69,OUT,-1859365301,69,8,41,100,2946004f560033d0,64fea81b1bb89b84
70,OUT,-217129102,70,8,40,101,2811004f56000aeb,65a9a81b1bb8a2bf
71,OUT,776697290,71,8,43,102,2be8004f57000107,6650a81b1ab8a953
72,OUT,-1055936794,72,8,42,103,2a1e004f57000124,67a6a81b1ab8a970
73,OUT,474612830,73,8,45,96,2d01004f57000142,60b9a81b1ab8a916
74,OUT,2120781159,74,89,44,97,2c74004f57000930b0951c57b3941d56b2951e56b2951c57b2951c57b2951c57b2951c57b2951c57b2951c57b2951c57b2951c57b2951c57b2951c57b2951c57,61cca81b1ab8a164fd2db403fe2cb502ff2db602ff2db403ff2db403ff2db403ff2db403ff2db403ff2db403ff2db403ff2db403ff2db403ff2db403ff2db403
75,OUT,-1557321761,75,8,47,98,2f5d004f57007781,62e5a81b1ab8dfd5
76,OUT,-1171415275,76,8,46,99,2e7e004f570077a2,63c6a81b1ab8dff6
77,OUT,1734882733,77,8,33,108,2118004f570077c4,6ca0a81b1ab8df90
78,OUT,88784020,78,8,32,109,203b004f570077e7,6d83a81b1ab8dfb3
79,OUT,-670099924,79,8,35,110,23d7004f5800780b,6e6fa81b15b8d05f
80,OUT,-567313347,80,8,34,111,22ec004f58007830,6f54a81b15b8d064
81,OUT,57333381,81,8,37,104,258a004f58007856,6832a81b15b8d002
82,OUT,1632133052,82,8,36,105,24a1004f5800787d,6919a81b15b8d029
83,OUT,-1139935996,83,8,39,106,2779004f580078a5,6ac1a81b15b8d0f1
84,OUT,-1525854770,84,8,38,107,2612004f580078ce,6baaa81b15b8d09a
85,OUT,2018043766,85,8,57,116,3924004f580078f8,749ca81b15b8d0ac
86,OUT,443182671,86,8,56,117,38ff004f59007923,7547a81b14b8d177
87,OUT,-953170697,87,8,59,118,3b93004f5900794f,762ba81b14b8d11b
88,OUT,678109147,88,8,58,119,3aa0004f5900797c,7718a81b14b8d128
89,OUT,-181488285,89,8,61,112,3d76004f590079aa,70cea81b14b8d1fe
90,OUT,-1760805798,90,8,60,113,3c05004f590079d9,71bda81b14b8d18d
91,OUT,1246336738,91,8,63,114,3fd5004f5a007a09,726da81b17b8d25d
92,OUT,1397304872,92,8,62,115,3ee6004f5a007a3a,735ea81b17b8d26e
93,OUT,-1911782256,93,8,49,124,31b0004f5a007a6c,7c08a81b17b8d238
94,OUT,-332526167,94,8,48,125,3043004f5a007a9f,7dfba81b17b8d2cb
95,OUT,829138705,95,8,51,126,330f004f5a007ad3,7eb7a81b17b8d287
96,OUT,-529606261,96,8,50,127,32d4004f5b007b08,7f6ca81b16b8d35c
97,OUT,1026257715,97,8,53,120,35e2004f5b007b3e,785aa81b16b8d36a
98,OUT,1594489354,98,8,52,121,34a9004f5b007b75,7911a81b16b8d321
99,OUT,-2108927822,99,8,55,122,3771004f5b007bad,7ac9a81b16b8d3f9
100,OUT,-1689458568,100,8,54,123,363a004f5b007be6,7b82a81b16b8d3b2
101,OUT,1175012032,101,8,9,68,09fc004f5c007c20,4444a81b11b8d474
102,OUT,606850041,102,8,8,69,0887004f5c007c5b,453fa81b11b8d40f
103,OUT,-110206655,103,8,11,70,0b4b004f5c007c97,46f3a81b11b8d4c3
104,OUT,371898989,104,8,10,71,0a08004f5c007cd4,47b0a81b11b8d480
105,OUT,-881913643,105,8,13,64,0dce004f5d007d12,4076a81b10b8d546
106,OUT,-1454532116,106,8,12,65,0c8d004f5d007d51,4135a81b10b8d505
107,OUT,1946694484,107,8,15,66,0f4d004f5d007d91,42f5a81b10b8d5c5
108,OUT,1829276574,108,8,14,67,0e0e004f5d007dd2,43b6a81b10b8d586
109,OUT,-1337122522,109,8,1,76,0109004f5e003814,4cb1a81b13b89040
110,OUT,-764434401,110,8,0,77,008d004f5e000957,4d35a81b13b8a103
111,OUT,254411431,111,8,3,78,03bb004f5e00109b,4e03a81b13b8b8cf
112,OUT,151677110,112,8,2,79,024b004f5e0006e0,4ff3a81b13b8aeb4
113,OUT,-732970482,113,8,5,72,058d004f5f000726,4835a81b12b8af72
114,OUT,-1234351305,114,8,4,73,04c6004f5f00076d,497ea81b12b8af39
115,OUT,1797841295,115,183,7,74,0729004f5f003d1aa44b1d57b4403257b4411e57b4411d57b4417556b4411f09b4411d54b4411d57b4411d20b5411d54ea411d57b7411d57b4411d57c3401d57,4a91a81b12b8954ee9f3b503f9f89a03f9f9b603f9f9b503f9f9dd02f9f9b75df9f9b500f9f9b503f9f9b574f8f9b500a7f9b503faf9b503f9f9b5038ef8b503
116,OUT,1915246917,116,12,6,75,0653004f5f0048fafb451d57,4beba81b12b8e0aeb6fdb503
117,OUT,-1351748611,117,115,25,84,19d4004f60000223404c1d57434a3257434a1e57434a1d57434a7556434a1c78434a1d54434a1d57434a1d30424a1d551d4a1d57404a1d57434a1d57344b1d57,546ca81b2db8aa770df4b5030ef29a030ef2b6030ef2b5030ef2dd020ef2b42c0ef2b5000ef2b5030ef2b5640ff2b50150f2b5030df2b5030ef2b50379f3b503
118,OUT,-850429244,118,115,24,85,180f004f600002f88e481d578c4e32578c4e1e578c4e1d578c4e75568c4e1c788c4e1d548c4e1d578c4e1d308d4e1d55d24e1d578f4e1d578c4e1d57fb4f1d57,55b7a81b2db8aaacc3f0b503c1f69a03c1f6b603c1f6b503c1f6dd02c1f6b42cc1f6b500c1f6b503c1f6b564c0f6b5019ff6b503c2f6b503c1f6b503b6f7b503
119,OUT,269144188,119,115,27,86,1b43004f600002b4d7541d57d6523257d6521e57d6521d57d6527556d6521c78d6521d54d6521d57d6521d30d7521d5588521d57d5521d57d6521d57a1531d57,56fba81b2db8aae09aecb5039bea9a039beab6039beab5039beadd029beab42c9beab5009beab5039beab5649aeab501c5eab50398eab5039beab503ecebb503
120,OUT,-11662512,120,12,26,87,1a1b004f6100792820571d57,57a3a81b2cb8d17c6defb503
121,OUT,571187688,121,8,29,80,1db5004f61003f7a,500da81b2cb8972e
122,OUT,1076439249,122,8,28,81,1caf004f610003c9,5117a81b2cb8ab9d
123,OUT,-1653833111,123,12,31,82,1fef004f62003d1d0c641d57,5257a81b2fb8954941dcb503
124,OUT,-2073281885,124,12,30,83,1e93004f62003c6e57681d57,532ba81b2fb8943a1ad0b503
125,OUT,1495896091,125,9,17,92,11ba004f62003cbda9,5c02a81b2fb894e9e4
126,OUT,990583074,126,8,16,93,101f004f63003d0f,5da7a81b2eb8955b
127,OUT,-431049830,127,12,19,94,1395004f63003c674e751d57,5e2da81b2eb8943303cdb503
128,OUT,-833791016,128,8,18,95,1257004f630035b8,5fefa81b2eb89dec
129,OUT,319353184,129,8,21,88,1532004f6400320e,588aa81b29b89a5a
130,OUT,1898608729,130,89,20,89,1470004f64003a3444821d5747831c5646821f5646821d5746821d5746821d5746821d5746821d5746821d5746821d5746821d5746821d5746821d5746821d57,59c8a81b29b89260093ab5030a3bb4020b3ab7020b3ab5030b3ab5030b3ab5030b3ab5030b3ab5030b3ab5030b3ab5030b3ab5030b3ab5030b3ab5030b3ab503
131,OUT,-1401957663,131,8,23,90,179d004f64002abd,5a25a81b29b882e9
132,OUT,-1250989525,132,8,22,91,1617004f65007e16,5bafa81b28b8d642
133,OUT,1747632275,133,8,105,36,69bf004f65007270,2407a81b28b8da24
134,OUT,168315306,134,8,104,37,680a004f650041cb,25b2a81b28b8e99f
135,OUT,-682761454,135,12,107,38,6b9e004f66007123fe971d57,2626a81b2bb8d977b32fb503
136,OUT,940128318,136,12,106,39,6a72004f660039805d9c1d57,27caa81b2bb891d41024b503
137,OUT,-447966586,137,16,109,32,6d57004f660071eab2a01d57ce7be155,20efa81b2bb8d9beff18b50383c34901
138,OUT,-2022827073,138,168,108,33,6cbd004f67007fe18ea51d576aa51d5712a51d5713a51d5712a51d57f6a61d5712a51d5716a51d576aa51d57abc8a3ce1d59b54fadb6b25b195db14b203b3fd6,2105a81b2ab8d7b5c31db503271db5035f1db5035e1db5035f1db503bb1eb5035f1db5035b1db503271db503e6700b9a50e11d1be00e1a0f54e5191f6d839782
139,OUT,1512812807,139,16,111,34,6f14004f670070a977a91d571772e155,22aca81b2ab8d8fd3a11b5035aca4901
140,OUT,1126894029,140,16,110,35,6eb7004f68007f0ac8ad1d57b476e155,230fa81b25b8d75e8515b503f9ce4901
141,OUT,-1636916363,141,16,97,44,61d1004f68007f6c28b21d574869e155,2c69a81b25b8d738650ab50305d14901
142,OUT,-62117300,142,16,96,45,6072004f68007fcf97b61d57eb6de155,2dcaa81b25b8d79bda0eb503a6d54901
143,OUT,554270964,143,16,99,46,639e004f69007e23f5ba1d579561e155,2e26a81b24b8d677b802b503d8d94901
144,OUT,657058533,144,16,98,47,6225004f69007e9852bf1d572e64e155,2f9da81b24b8d6cc1f07b50363dc4901
145,OUT,-93568931,145,16,101,40,6543004f69007efebec31d57de18e155,28fba81b24b8d6aaf37bb50393a04901
146,OUT,-1739667100,146,12,100,41,64e3004f6a007d591ec81d57,295ba81b27b8d50d5370b503
