idx,dir,f12,seq,plen,b0,d0,enc,dec
37,OUT,72340981,37,27,47,98,2f6e002c57004f840eba4854c4479b84b74bfda30f465154db6299,62d6a8781ab8e7d04302e00089ff33d0faf355f742fef90096da31
38,OUT,1718443212,38,8,40,101,28c3002c570040ba,657ba8781ab8e8ee
39,OUT,-1154943372,39,8,41,100,2937002c570040de,648fa8781ab8e88a
40,OUT,1416375640,40,12,42,103,2ac2002c58004f0775c64854,677aa87815b8e753387ee000
41,OUT,-1317488347,41,8,0,77,000000000a000000,4db8a85447b8a854
42,OUT,-749064164,42,8,0,77,000000000c000000,4db8a85441b8a854
43,OUT,236952228,43,270,205,128,cd8b006c5400566600c008566df8316732f1305600c0085600c0085600c0085600c0085600c0085600c0085600c0085600c0085600c0085600c0085600c00856,8033a83819b8fe324d78a002204099337f4998024d78a0024d78a0024d78a0024d78a0024d78a0024d78a0024d78a0024d78a0024d78a0024d78a0024d78a002
44,OUT,387916398,44,12,50,127,32df006c55004265ffc30856,7f67a83818b8ea31b27ba002
45,OUT,-900036394,45,8,51,126,33b0006c55003763,7e08a83818b89f37
46,OUT,-1468530193,46,8,48,125,3095006c55000f66,7d2da83818b8a732
47,OUT,1966975831,47,8,49,124,31de006c5500316a,7c66a83818b8993e
48,OUT,1931329862,48,8,54,123,3669006c5500096f,7bd1a83818b8a13b
49,OUT,-1369936898,49,16,55,122,37ca006c55004e7d09d8085608d80856,7a72a83818b8e6294460a0024560a002
50,OUT,-864361785,50,16,52,121,34c3006c55004e740fdc08560edc0856,797ba83818b8e6204264a0024364a002
51,OUT,289359999,51,16,53,120,353b006c55004e8c16e0085614e00856,7883a83818b8e6d85b58a0025958a002
52,OUT,138408117,52,8,58,119,3ac0006c55004d8d,7778a83818b8e5d9
53,OUT,-713401843,53,8,59,118,3b8c006c55003397,7634a83818b89bc3
54,OUT,-1218915532,54,8,56,117,38e6006c550037a2,755ea83818b89ff6
55,OUT,1780316556,55,12,57,116,391d006c550042aa37f00856,74a5a83818b8eafe7a48a002
56,OUT,-2057723232,56,12,62,115,3e08006c550042bf41f40856,73b0a83818b8eaeb0c4ca002
57,OUT,1478232088,57,12,63,114,3fb5006c550042cd4df80856,720da83818b8ea990040a002
58,OUT,977174817,58,8,60,113,3c8b006c55004fd8,7133a83818b8e78c
59,OUT,-411358311,59,12,61,112,3d1f006c550049ec97fff6a9,70a7a83818b8e1b8da475efd
60,OUT,-25455789,60,8,34,111,2237006c55004ff9,6f8fa83818b8e7ad
61,OUT,591280619,61,8,35,110,23a5006c56004c0b,6e1da8381bb8e45f
62,OUT,1092399314,62,8,32,109,20f8006c56000f1e,6d40a8381bb8a74a
63,OUT,-1671882134,63,8,33,108,2165006c56004f32,6cdda8381bb8e766
64,OUT,-419808489,64,8,38,107,26de006c56003247,6b66a8381bb89a13
65,OUT,1002410415,65,8,39,106,274d006c5600085d,6af5a8381bb8a009
66,OUT,1503467670,66,8,36,105,249b006c56000874,6923a8381bb8a020
67,OUT,-2066173394,67,8,37,104,250a006c5600348c,68b2a8381bb89cd8
68,OUT,-1646785820,68,8,42,103,2a6a006c560032a5,67d2a8381bb89af1
69,OUT,1084072028,69,8,43,102,2b4b006c560033bf,66f3a8381bb89beb
70,OUT,582953317,70,8,40,101,284c006c560033da,65f4a8381bb89b8e
71,OUT,-359459,71,8,41,100,290c006c56000af6,64b4a8381bb8a2a2
72,OUT,280910065,72,8,46,99,2efc006c57000113,6344a8381ab8a947
73,OUT,-839126455,73,8,47,98,2f0b006c57000131,62b3a8381ab8a965
74,OUT,-1344701584,74,8,44,97,2c13006c57000150,61aba8381ab8a904
75,OUT,1922879944,75,89,45,96,2d65006c57000921d2410956d1400857d0410b57d0410956d0410956d0410956d0410956d0410956d0410956d0410956d0410956d0410956d0410956d0410956,60dda8381ab8a1759ff9a1029cf8a0039df9a3039df9a1029df9a1029df9a1029df9a1029df9a1029df9a1029df9a1029df9a1029df9a1029df9a1029df9a102
76,OUT,1805412610,76,8,18,95,124d006c57007791,5ff5a8381ab8dfc5
77,OUT,-1227242566,77,8,19,94,136f006c570077b3,5ed7a8381ab8dfe7
78,OUT,-721728893,78,8,16,93,100a006c570077d6,5db2a8381ab8df82
79,OUT,163504187,79,8,17,92,1126006c570077fa,5c9ea8381ab8dfae
80,OUT,262048298,80,8,22,91,16c3006c5800781f,5b7ba83815b8d04b
81,OUT,-757391214,81,8,23,90,1799006c58007845,5a21a83815b8d011
82,OUT,-1325815381,82,8,20,89,14b0006c5800786c,5908a83815b8d038
83,OUT,1841038099,83,8,21,88,1548006c58007894,58f0a83815b8d0c0
84,OUT,1958525913,84,8,26,87,1a61006c580078bd,57d9a83815b8d0e9
85,OUT,-1443294879,85,8,27,86,1b3b006c580078e7,5683a83815b8d0b3
86,OUT,-874801064,86,8,24,85,18ce006c59007912,5576a83814b8d146
87,OUT,379466464,87,8,25,84,19e2006c5900793e,545aa83814b8d16a
88,OUT,-103093812,88,8,30,83,1eb7006c5900796b,530fa83814b8d13f
89,OUT,614417268,89,8,31,82,1f45006c59007999,52fda83814b8d1cd
90,OUT,1186843213,90,8,28,81,1c14006c590079c8,51aca83814b8d19c
91,OUT,-1678221067,91,8,29,80,1d24006c590079f8,509ca83814b8d1ac
92,OUT,-2097620929,92,8,2,79,02f5006c5a007a29,4f4da83817b8d27d
93,OUT,1606251143,93,8,3,78,0387006c5a007a5b,4e3fa83817b8d20f
94,OUT,1033894846,94,8,0,77,0052006c5a007a8e,4deaa83817b8d2da
95,OUT,-522563322,95,8,1,76,011e006c5a007ac2,4ca6a83817b8d296
96,OUT,836710300,96,8,6,75,062b006c5a007af7,4b93a83817b8d2a3
97,OUT,-325417692,97,8,7,74,07f1006c5b007b2d,4a49a83816b8d379
98,OUT,-1900540899,98,8,4,73,04b8006c5b007b64,4900a83816b8d330
99,OUT,1409132197,99,8,5,72,0540006c5b007b9c,48f8a83816b8d3c8
100,OUT,1258102383,100,8,10,71,0a09006c5b007bd5,47b1a83816b8d381
101,OUT,-1749502761,101,8,11,70,0bd3006c5c007c0f,466ba83811b8d45b
102,OUT,-174440978,102,8,8,69,0896006c5c007c4a,452ea83811b8d41e
103,OUT,685741910,103,8,9,68,095a006c5c007c86,44e2a83811b8d4d2
104,OUT,-946123654,104,8,14,67,0e1f006c5c007cc3,43a7a83811b8d497
105,OUT,450815682,105,8,15,66,0fdd006c5d007d01,4265a83810b8d555
106,OUT,2029809659,106,8,12,65,0c9c006c5d007d40,4124a83810b8d514
107,OUT,-1514551997,107,8,13,64,0d5c006c5d007d80,40e4a83810b8d5d4
108,OUT,-1128694391,108,8,114,63,721d006c5d007dc1,3fa5a83810b8d595
109,OUT,1643960113,109,8,115,62,73df006c5e007e03,3e67a83813b8d657
110,OUT,64904712,110,8,112,61,705b006c5e003846,3de3a83813b89012
111,OUT,-560204624,111,8,113,60,7150006c5e00098a,3ce8a83813b8a1de
112,OUT,-658792799,112,8,118,59,76ef006c5e0010cf,3b57a83813b8b89b
113,OUT,100545561,113,8,119,58,77be006c5f000715,3a06a83812b8af41
114,OUT,1742519584,114,8,116,57,74f7006c5f00075c,394fa83812b8af08
115,OUT,-1164372072,115,115,117,56,7538006c5f003dcfb7ef0956b4e90a56b4e90a56b4e90956b4e95157b4e90878b4e90955b4e90956b4e90931b5e90954e9e90956b7e90956b4e90956c3e80956,3880a83812b8959bfa57a102f951a202f951a202f951a102f951f903f951a02cf951a101f951a102f951a165f851a100a451a102fa51a102f951a1028e50a102
116,OUT,-1550209198,116,8,122,55,7a46006c5f0007ed,37fea83812b8afb9
117,OUT,2128348650,117,183,123,54,7bab006c6000029853f8095643f30a5643f20a5643f2095643f2515743f20b0843f2095543f2095643f2092142f209551df2095640f2095643f2095634f30956,3613a8382db8aacc1e40a1020e4ba2020e4aa2020e4aa1020e4af9030e4aa35c0e4aa1010e4aa1020e4aa1750f4aa101504aa1020d4aa1020e4aa102794ba102
118,OUT,486444243,118,115,120,53,781e006c600002e98df009568cf60a568cf60a568cf609568cf651578cf608788cf609558cf609568cf609318df60954d1f609568ff609568cf60956fbf70956,35a6a8382db8aabdc048a102c14ea202c14ea202c14ea102c14ef903c14ea02cc14ea101c14ea102c14ea165c04ea1009c4ea102c24ea102c14ea102b64fa102
119,OUT,-1044699541,119,115,121,52,7952006c600002a5d4fc0956d6fa0a56d6fa0a56d6fa0956d6fa5157d6fa0878d6fa0955d6fa0956d6fa0931d7fa09548bfa0956d5fa0956d6fa0956a1fb0956,34eaa8382db8aaf19944a1029b42a2029b42a2029b42a1029b42f9039b42a02c9b42a1019b42a1029b42a1659a42a100c642a1029842a1029b42a102ec43a102
120,OUT,788528455,120,12,126,51,7eb6006c6100761f21ff0956,330ea8382cb8de4b6c47a102
121,OUT,-205891585,121,12,127,50,7f5e006c6100796d6c030a56,32e6a8382cb8d13921bba202
122,OUT,-1852252474,122,8,124,49,7c77006c61003fb8,31cfa8382cb897ec
123,OUT,1289581694,123,8,125,48,7d6e006c62000008,30d6a8382fb8a85c
124,OUT,1440599220,124,12,98,47,62af006c62003d5d51100a56,2f17a8382fb895091ca8a202
125,OUT,-2003278324,125,12,99,46,6352006c62003cafa7140a56,2eeaa8382fb894fbeaaca202
126,OUT,-356847819,126,9,96,45,60f8006c62003cfff4,2d40a8382fb894abb9
127,OUT,939476365,127,8,97,44,6142006c63003d52,2cfaa8382eb89506
128,OUT,536653263,128,12,102,43,6651006c63003ca39b210a56,2be9a8382eb894f7d699a202
129,OUT,-1028061321,129,8,103,42,6712006c630035fd,2aaaa8382eb89da9
130,OUT,-1600418226,130,8,100,41,6468006c64003254,29d0a83829b89a00
131,OUT,2111710454,131,89,101,40,65b9006c64003afd9e2e0a569d2f0b579c2e08579c2e0a569c2e0a569c2e0a569c2e0a569c2e0a569c2e0a569c2e0a569c2e0a569c2e0a569c2e0a569c2e0a56,2801a83829b892a9d396a202d097a303d196a003d196a202d196a202d196a202d196a202d196a202d196a202d196a202d196a202d196a202d196a202d196a202
132,OUT,1692310588,132,8,106,39,6a25006c65002b05,279da83828b88351
133,OUT,-1181010300,133,12,107,38,6be1006c6500725b4b370a56,2659a83828b8da0f068fa202
134,OUT,-608583747,134,12,104,37,6804006c650072bea43b0a56,25bca83828b8daeae983a202
135,OUT,117183749,135,168,105,36,69ea006c66007eb6623f0a56863f0a56fe3f0a56ff3f0a56fe3f0a56ae3c0a56fe3f0a56fa3f0a56863f0a560154439672fec9982859170529a592c3ea9bd5c7,2452a8382bb8d6e22f87a202cb87a202b387a202b287a202b387a202e384a202b387a202b787a202cb87a2024cecebc23f4661cc65e1bf51641d3a97a7237d93
136,OUT,-373764567,136,8,110,35,6e72006c66007d73,23caa8382bb8d527
137,OUT,889021585,137,8,111,34,6f1e006c660071d1,22a6a8382bb8d985
138,OUT,1457515944,138,8,108,33,6cf1006c67004330,2149a8382ab8eb64
139,OUT,-1952823536,139,12,109,32,6d29006c6700709470510a56,2091a8382ab8d8c03de9a202
140,OUT,-1835335718,140,12,82,31,5207006c670038f5c9550a56,1fbfa8382ab890a184eda202
141,OUT,1340036450,141,12,83,30,53ed006c68007f572f5a0a56,1e55a83825b8d70362e2a202
142,OUT,771611739,142,12,80,29,5008006c68007fb2905e0a56,1db0a83825b8d7e6dde6a202
143,OUT,-256346397,143,16,81,28,51af006c69007e12f5620a5677b9f654,1c17a83824b8d646b8daa2023a015e00
144,OUT,-157803278,144,16,86,27,56ca006c69007e7752670a56dabcf654,1b72a83824b8d6231fdfa20297045e00
145,OUT,735950410,145,12,87,26,575b006c69007ee1b96b0a56,1ae3a83824b8d6b5f4d3a202
146,OUT,1241464691,146,12,84,25,54f2006c6a007d481e700a56,194aa83827b8d51c53c8a202
147,OUT,-1799711285,147,12,85,24,550a006c6a007db084740a56,18b2a83827b8d5e4c9cca202
